iso3;lake_name;area_km2;lat;lon;scalerank;featurecla;source
NOR;Dalälven;;61.00937769945318;14.464543882839497;6;River;NaturalEarth_10m_rivers_lake_centerlines
NOR;Glomma;;61.66212321481833;11.182266531296081;6;River;NaturalEarth_10m_rivers_lake_centerlines
NOR;Indalsälven;;63.159320303964414;14.734860910699425;9;River;NaturalEarth_10m_rivers_lake_centerlines
NOR;Klarälven;;58.979095036801866;12.975797797297092;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
NOR;Paatsjoki;;69.23519908234583;29.377556567888288;8;River;NaturalEarth_10m_rivers_lake_centerlines
NOR;Vorma;;60.77885596131544;10.841410127662899;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
NPL;Gagara;;27.997121161205055;82.04558086578143;7;River;NaturalEarth_10m_rivers_lake_centerlines
NPL;Gandak;;27.471554445409975;84.14000771557258;9;River;NaturalEarth_10m_rivers_lake_centerlines
NPL;Sapt;;27.24364606865916;86.9350465190435;7;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ahuriri;;-44.39434242112981;169.80020813656603;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Aparima;;-45.97745900110081;168.0655807281822;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Awatere;;-41.87378282771163;173.6621756727257;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Braço direito do Motueka;;-41.67059191935856;172.9984397361;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Braço esquerdo do Motueka;;-41.61509858954894;172.98241402982777;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Buller;;-41.78153972672801;172.19445374971545;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Clarence;;-42.22807334969258;173.30955798756816;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Clutha;;-45.507840730379556;169.4242048326215;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Grey;;-42.37674751749828;171.6810328913936;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Hurunui;;-42.80794780791683;172.5892183301068;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Hutt;;-41.12810359170636;175.0439175583478;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Hāwea;;-44.65487095544994;169.23423833368471;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Inangahua;;-42.1023765283335;171.92050853416424;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Karamea;;-41.279084724218855;172.36027059551844;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Kawarau;;-45.02801939306103;168.99467617450338;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Manawatu;;-40.32323735216438;175.81055983589204;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Manganui;;-35.96787105085105;174.10332666047984;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Mataura;;-45.90401467894129;168.7812514565179;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Moawhango;;-39.47214903346596;175.8528910648134;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Mohaka;;-39.0953493704865;176.75839285265752;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Mokau;;-38.55266193339207;175.01862081270383;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Motueka;;-41.334898747190685;172.87454618854508;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ngaruroro;;-39.46251152547458;176.47835342623506;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ongarue;;-38.67083835319549;175.36761259509404;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Orari;;-43.99300099014629;171.179604449473;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Patea;;-39.47854860292675;174.4179768660401;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Piako;;-37.526235985485094;175.54312293524168;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Pomahaka;;-45.87110983866571;169.25575973272308;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Pukaki;;-44.24448711981064;170.18837206021837;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Rakaia;;-43.49697580679148;171.59342375937462;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Rangitaiki;;-38.47719722170643;176.62124740375583;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Rangitata;;-43.837170436414986;171.19691314795534;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Rangitikei;;-39.742622273326816;175.7715613986323;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ruakituri;;-38.7057122047765;177.3448991234713;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Taieri;;-45.545839781946036;170.10084961775607;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Tekapo;;-44.19173492952062;170.36323889601167;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Tongariro;;-39.05134867610915;175.82088171658427;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Tukituki;;-39.86762383600048;176.6040108252365;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Turakina;;-39.832760348237244;175.41446408374378;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Tūtaekurī;;-39.45464542918084;176.62158204196098;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waiau;;-45.51352383928831;167.62620863168544;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waihou;;-37.693097040411295;175.76443320894143;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waikato;;-38.828109032038114;175.9280628111596;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waimakariri;;-43.24763001206584;172.05423753469182;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Wairau;;-41.68273944718145;173.35352989913136;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Wairoa;;-35.746500716919584;174.09029922354938;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waitaki;;-44.79272182016685;170.65423437060448;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Waitoa;;-37.68173849960177;175.6652678932472;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Whakatane;;-38.29527627188115;176.98615188058022;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Whangaehu;;-39.65781938525359;175.43556836391963;9;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Whanganui;;-39.32492165633305;175.14030657857808;6;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ōhau;;-44.28867188405518;170.0684244590817;10;River;NaturalEarth_10m_rivers_lake_centerlines
NZL;Ōreti;;-45.8252889371635;168.27432112049192;6;River;NaturalEarth_10m_rivers_lake_centerlines
PAK;Chenab;;31.832370763324832;73.79322536616579;6;River;NaturalEarth_10m_rivers_lake_centerlines
PAK;Indo;;30.84106349269755;72.0536703095188;3;River;NaturalEarth_10m_rivers_lake_centerlines
PAK;Jhelum;;33.69137549681118;74.01148137493031;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
PAK;Ravi;;31.543487555787163;74.25373547028059;9;River;NaturalEarth_10m_rivers_lake_centerlines
PAK;Sutlej;;30.810976223599194;76.00584746233235;6;River;NaturalEarth_10m_rivers_lake_centerlines
PAN;Canal do Panamá;;9.164549308576534;-79.8225508870871;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
PAN;Santa María;;8.189518322961598;-80.83544094008248;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Amazonas;;-3.1253105356748976;-63.345838442968834;1;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Huallaga;;-7.601476669078503;-76.1913786744415;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Içá;;-1.566534030710978;-72.61254605724528;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Javari;;-5.1013344829098655;-72.04699463744026;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Juruá;;-6.425341967170673;-69.57983447766313;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Madre de Deus;;-11.793643970325677;-68.73581394000125;6;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Marañón;;-6.000671786152601;-76.84555569915884;5;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Napo;;-1.6792951118314308;-75.13268699580003;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;None;;-17.38054893123199;-68.22403930284645;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Ocoña;;-15.531975327371951;-73.2515001746237;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Pisco;;-13.465073285826078;-75.63103427006466;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Purus;;-7.444816049700561;-66.32027837645633;6;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Santa;;-9.19107128904408;-77.86492122793773;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Santiago;;-2.783042095672886;-77.17240570342203;9;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Tambo;;-16.652973371386633;-71.01863860441007;8;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Tumbes;;-4.438813128909434;-80.16164074889166;7;River;NaturalEarth_10m_rivers_lake_centerlines
PER;Ucayali;;-9.527044780056366;-73.9163615688927;1;River;NaturalEarth_10m_rivers_lake_centerlines
PHL;Cagayan;;17.157297856858143;121.71133082272381;8;River;NaturalEarth_10m_rivers_lake_centerlines
PHL;None;;7.559964731281444;124.91346950487873;9;River;NaturalEarth_10m_rivers_lake_centerlines
PNG;Fly;;-6.905088249555801;141.38741022727152;7;River;NaturalEarth_10m_rivers_lake_centerlines
PNG;None;;-7.388732867051398;141.47892503579922;8;River;NaturalEarth_10m_rivers_lake_centerlines
PNG;Purari;;-6.853059140555279;144.5828091515254;6;River;NaturalEarth_10m_rivers_lake_centerlines
PNG;Ramu;;-5.276554591765978;145.15239001780392;9;River;NaturalEarth_10m_rivers_lake_centerlines
PNG;Sepik;;-4.251938510486062;142.5041100928923;7;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Bug Ocidental;;51.62008582347169;23.181604995151933;8;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Morava;;49.213284314643346;17.11662763951768;8;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Mukhavyets;;51.935538216874185;24.106651421989817;8;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Oder;;51.52422518750993;16.23054540751329;4;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Varta;;51.962387250565904;17.56340758211914;8;River;NaturalEarth_10m_rivers_lake_centerlines
POL;Vístula;;49.933815615894034;18.873294741268857;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
PRK;Tumen;;42.46319285103466;129.59746653511243;9;River;NaturalEarth_10m_rivers_lake_centerlines
PRK;Yalu;;40.55784860078876;125.12676015447822;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
PRT;Douro;;41.456900588583636;-5.227845698557505;6;River;NaturalEarth_10m_rivers_lake_centerlines
PRT;Guadiana;;38.701956643087115;-5.915453463910437;7;River;NaturalEarth_10m_rivers_lake_centerlines
PRT;Tejo;;40.127927422735304;-4.088794492395193;5;River;NaturalEarth_10m_rivers_lake_centerlines
PRY;Jejuí;;-24.171454304946867;-56.038780613192;9;River;NaturalEarth_10m_rivers_lake_centerlines
PRY;None;;-25.377519468073825;-54.7956773674975;8;River;NaturalEarth_10m_rivers_lake_centerlines
PRY;Paraná;;-22.573722847251865;-52.8371241265635;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
PRY;Pilcomayo;;-22.14140954476505;-62.3857019352311;6;River;NaturalEarth_10m_rivers_lake_centerlines
PRY;Verde;;-22.98184015648661;-59.701954546268055;9;River;NaturalEarth_10m_rivers_lake_centerlines
PSX;Jordão;;31.901982998916136;35.50839216891207;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ROU;Borcea;;44.39281512473081;27.722978296349755;2;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Braço Sfântu Gheorghe;;45.0377239620465;29.24848797722243;2;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Braço Sulina;;45.174556951404014;29.284531201540112;2;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Braço de Chilia;;45.330643419904625;29.154577302364828;2;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Danúbio;;45.169057580217235;22.533098991191267;2;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Ialomița;;44.76070916169431;26.480636184647736;9;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Mureș;;46.30919471306928;23.075881317906337;8;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;None;;45.01345061760337;28.081664702222902;7;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Olt;;45.415144624098474;24.935331341843337;8;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Prut;;47.52157181727024;26.905843285992233;7;River;NaturalEarth_10m_rivers_lake_centerlines
ROU;Tisza;;47.7340526210101;22.07264183022462;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Adycha;;66.64494125340774;136.92206460876235;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Alazeya;;69.09634740938685;153.18556252633454;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Aldan;;60.273945843774406;130.41769525769703;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Amgun;;51.93541698311912;136.28058168529884;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Amur;;50.515018022002096;137.73420410826088;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Anabar;;71.64779228253262;113.71655907487549;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Anadyr;;65.46864641860235;170.97567779937316;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Angara;;54.2545904974892;103.68207627652619;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Argun;;49.382104272311125;119.97068066639908;3;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Belaya;;54.38941679884793;55.908855749028305;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Bikin;;46.707372018579164;135.90569673089325;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Biya;;51.6279441101724;87.63494513017233;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Bykovskaya Protoka;;72.48363941388293;127.07279660198282;1;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Bytantay;;67.6428796917345;131.25636692859226;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Canal Mar Branco–Báltico;;64.20778896306467;34.47839689676442;10;Canal;NaturalEarth_10m_rivers_lake_centerlines
RUS;Canal Olenëkskay;;72.58241478426768;124.72532634862793;1;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Canal Volga-Don;;48.55201235925361;44.18708236280602;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Canal de Moscou;;56.26253909133915;37.46341903059067;9;Canal;NaturalEarth_10m_rivers_lake_centerlines
RUS;Cheksna;;59.64717449587836;37.86892122571725;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Chulym;;56.468857068796204;88.85091607759207;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Chulyshman;;50.815590715083076;88.61438839002989;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Chuna;;56.035710776415975;97.93602040788898;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Chusovaya;;58.18164808237987;56.728506677830644;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Desna;;52.20171028661791;32.842378533995;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Dniepre;;51.95063030988256;31.62447816019225;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Don;;48.522918817871265;43.27630066447672;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Donets;;49.0725095794023;38.3140496775562;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Dulgalakh;;66.31672493163084;131.72597704163775;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Duína Ocidental;;55.94927255371611;28.635921233657253;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Duína do Norte;;62.8132987741487;43.478796860061266;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Grande Anyuy;;67.13698936104934;164.36753332543523;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Grande Ienissei;;52.30111801817302;96.24662469249976;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Grande Kuonamka;;69.7680837113952;110.20218064437155;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Grande Yugan;;59.74201160823785;74.04137826588749;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ienissei;;64.47604814021413;88.05956461820902;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ienissei Superior;;54.7535933288173;91.49668467249523;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Indigirka;;67.17763584261095;145.02960894012816;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ingoda;;51.27770330126964;113.00248934376658;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Irtich;;51.18069642824187;79.11375510629843;2;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ishim;;55.52379207817229;69.34904375965152;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Jänisjoki;;61.275470041582075;31.05735744154974;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kama;;57.04578045029077;53.839089031833566;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kamtchatka;;55.55089109352047;159.7987496086058;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Katun;;50.9123289000131;85.96479201752436;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kem;;64.61698790954962;32.78241601317796;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Khatanga;;72.39433030666456;103.571814251273;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kheta;;70.81310095186888;96.65348322036817;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Khoper;;51.370914588455086;42.7982878675298;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kola;;67.76957784430405;33.00423684757883;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kolyma;;65.01194705963437;152.73012670119334;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kondoma;;53.00740202315177;87.46382483903203;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kotui;;69.04833960738091;101.28464592485507;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kuban;;44.82934613896489;40.278826546639856;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kukhtuy;;60.63016764967608;143.08960286514386;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kureyka;;67.1061596974331;89.4413733783988;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Kyzyl-Khem;;51.385984689540194;96.88553518193739;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Lena;;61.58804308369662;118.61786011914808;1;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Lotta;;68.56216586688065;29.03458850619914;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Luza;;60.406834491220806;48.30049814213956;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Malaya Ob';;64.6168230742862;65.1752000991451;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Mana;;55.72757370539715;95.13437370125482;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Markha;;65.02862714882828;115.401312901239;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Maya;;58.82052863874877;136.37667752538292;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Mezen;;64.46752418792663;47.889824609091036;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Moma;;65.7970499256947;145.47819200401278;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Moscou;;55.64839816472185;36.799242450187826;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Msta;;58.395349318840985;31.36839590390658;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Nadym;;64.82327207118445;72.87928124074627;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Narva;;58.55877751786638;27.714982930825727;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Neman;;55.08866481768366;22.54593085285401;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Neva;;60.050899679303676;31.254153206859254;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;None;;63.90046452998491;65.21324472865724;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ob;;58.18351911316326;79.30848310647269;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Oca;;55.56391727434154;102.10665870280043;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Oka;;54.70125162917333;39.48049241256522;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Olenyok;;69.09017654570533;115.90405026748454;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Oloy;;65.72324655910606;162.498813316549;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Olyokma;;56.80021614402374;120.62687301332893;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Omolon;;65.46564396795287;159.42046234134662;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Onega;;63.30974940922767;39.08588607050563;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Onon;;49.86200544756803;112.81606063047236;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ozhogina;;66.591924468314;148.38933573258402;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Paatsjoki;;69.23519908234583;29.377556567888288;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Palyavaam;;68.55775394691182;173.93788211711552;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Pechora;;65.1141761701015;55.33493750987716;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Penzhina;;63.50271105940444;166.4516201481958;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Pequeno Ienissei;;51.57911380575371;95.162994274977;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Pinega;;63.56904039418623;44.96891868950116;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Popigai;;72.08367925748314;109.99403845038096;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Poronay;;49.94945320253608;142.9787069763935;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Pur;;65.02594550326151;76.71066248018872;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Pyasina;;72.11248877914181;89.57908886742769;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Rio Kovzha;;60.73830575789425;36.89390829499159;12;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Sartang;;66.87335988882772;133.4096291934945;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Seim;;51.46562861745233;34.98403376733518;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Selemdzha;;52.66619754301624;131.73507356714396;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Selenga;;50.40446286945682;104.92212838209862;2;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Selennyakh;;68.26534674770168;140.8365212611156;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Severnaya Sos’va;;63.0823043797431;62.45457107831312;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Shilka;;52.71978479601906;118.74242612540777;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Shishhid Gol;;51.15017225800008;98.96094856003249;4;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Suda;;58.809336758773085;38.044213092070024;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Sukhona;;59.662769517065776;39.421194755674705;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Sura;;54.29052373193375;46.05305867730467;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Svir;;61.127733085467625;34.22666306347029;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Taimir;;62.85357411867081;100.88053003474934;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Taimir Inferior;;74.70928420312784;100.35425288347945;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Taimir Superior;;73.64129120314107;96.11052769647213;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Taz;;65.04247102524833;82.42645625091085;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tchara;;58.59348415828235;119.00028351684533;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tobol;;54.789336412672206;64.64863835697864;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tom;;54.837714901632864;86.84659762648407;6;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Trofimovskaya Protoka;;72.91556659759141;127.20894788996885;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tsna;;53.46149821850097;41.76332350501782;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tuloma;;68.76876056531201;32.39179979573423;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tumatskaya Protoka;;72.80107876144965;126.45836796946355;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tumen;;42.46319285103466;129.59746653511243;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tumnin;;50.22742200794331;139.80469942682873;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tunguska Inferior;;62.818034139141695;101.85344827974859;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tunguska Pedregoso;;59.03531828471449;103.77656944163428;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tura;;58.072828388886975;63.03942454977983;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tvertsa;;57.02290453203035;34.88160802488311;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Tyung;;65.73906713692227;118.62754400417859;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Uchur;;57.266852393091895;132.39774669043427;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Uda;;54.2491032410461;132.84268369642675;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Udzha;;71.24983893711115;116.36073866302578;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Unzha;;57.54430024691835;43.430437753379955;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ural;;51.924942577405;58.76368488332797;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Usa;;66.72945164690931;61.514886393139925;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Ussuri;;44.51076118180501;133.8152170470134;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vakh;;61.22330086017768;80.95347733729325;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vasyugan;;58.680698920066774;77.96553429687503;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Velikaya;;56.94977645682806;28.772428075344582;7;River;NaturalEarth_10m_rivers_lake_centerlines
