iso3;country_qid;country_label;conflict_qid;conflict_label;kind_qid;kind_label;source;start_year;end_year;point_year;part_of_qid;part_of_label;place_qid;place_label;result_qid;result_label;deaths;country_label_en;conflict_label_en;kind_label_en;part_of_label_en;place_label_en;result_label_en
AFG;Q889;Afeganistão;Q136440328;2002 Afghan coup plot;Q25906438;tentativa de golpe de Estado;location;;;2002;Q182865;Guerra do Afeganistão;Q5838;Cabul;;;;Afghanistan;2002 Afghan coup plot;attempted coup d'état;War in Afghanistan (2001–2021);Kabul;
AGO;Q916;Angola;Q75756;Segunda Guerra do Congo;Q198;guerra;participant;1998;2003;;Q364610;Guerra Civil no Congo;Q974;República Democrática do Congo;;;;Angola;Second Congo War;war;Congo Civil War;Democratic Republic of the Congo;
AGO;Q916;Angola;Q364610;Guerra Civil no Congo;;;from_battle;1998;2003;;Q364610;Guerra Civil no Congo;;;;;;Angola;Congo Civil War;;Congo Civil War;;
AGO;Q916;Angola;Q327237;Guerra do Quivu;Q198;guerra;participant;2004;;;Q364610;Guerra Civil no Congo;Q1743993;Kivu;;;;Angola;Kivu conflict;war;Congo Civil War;Kivu;
AGO;Q916;Angola;Q838695;Primeira Guerra do Congo;Q198;guerra;participant;1996;1997;;Q364610;Guerra Civil no Congo;Q6500954;Zaire;;;;Angola;First Congo War;war;Congo Civil War;Zaire;
AGO;Q916;Angola;Q1021172;Guerra Civil na República do Congo;Q8465;guerra civil;participant;1997;1999;1999;;;Q971;República do Congo;;;;Angola;Republic of the Congo civil war;civil war;;Republic of the Congo;
AGO;Q916;Angola;Q609836;Guerra Colonial Portuguesa;Q198;guerra;participant;1961;1974;;Q1146918;História da descolonização de África;Q2826232;Província Ultramarina de Angola;;;;Angola;Portuguese Colonial War;war;decolonisation of Africa;Portuguese Angola;
AGO;Q916;Angola;Q1146918;História da descolonização de África;;;from_battle;1961;1974;;Q1146918;História da descolonização de África;;;;;;Angola;decolonisation of Africa;;decolonisation of Africa;;
AGO;Q916;Angola;Q12055176;Guerra Civil Angolana;Q8465;guerra civil;participant;1975;2002;;Q8683;Guerra Fria;Q916;Angola;;;;Angola;Angolan Civil War;civil war;Cold War;Angola;
AGO;Q916;Angola;Q12055176;Guerra Civil Angolana;Q8465;guerra civil;location;1975;2002;;Q8683;Guerra Fria;Q916;Angola;;;;Angola;Angolan Civil War;civil war;Cold War;Angola;
AGO;Q916;Angola;Q8683;Guerra Fria;;;from_battle;1975;2002;;Q8683;Guerra Fria;;;;;;Angola;Cold War;;Cold War;;
AGO;Q916;Angola;Q178842;Battle of Waterberg;Q178561;batalha;participant;;;1904;Q16512674;Herero Wars;Q1691293;Waterberg Plateau Park;;;;Angola;Battle of Waterberg;battle;Herero Wars;Waterberg Plateau Park;
AGO;Q916;Angola;Q16512674;Herero Wars;;;from_battle;;;1904;Q16512674;Herero Wars;;;;;;Angola;Herero Wars;;Herero Wars;;
AGO;Q916;Angola;Q2745406;Segunda Guerra de Shaba;Q198;guerra;participant;;;1978;Q12055176;Guerra Civil Angolana;Q217242;Catanga;;;;Angola;Shaba II;war;Angolan Civil War;Katanga Province;
AGO;Q916;Angola;Q12055176;Guerra Civil Angolana;;;from_battle;;;1978;Q12055176;Guerra Civil Angolana;;;;;;Angola;Angolan Civil War;;Angolan Civil War;;
AGO;Q916;Angola;Q2889355;Batalha de Môngua;Q178561;batalha;participant;1915;1915;;Q135563233;Campanha do Sul de Angola;Q10334820;Môngua;;;;Angola;Battle of Mongua;battle;Southern Angola campaign;Môngua;
AGO;Q916;Angola;Q2889355;Batalha de Môngua;Q178561;batalha;location;1915;1915;;Q135563233;Campanha do Sul de Angola;Q10334820;Môngua;;;;Angola;Battle of Mongua;battle;Southern Angola campaign;Môngua;
AGO;Q916;Angola;Q135563233;Campanha do Sul de Angola;;;from_battle;1915;1915;;Q135563233;Campanha do Sul de Angola;;;;;;Angola;Southern Angola campaign;;Southern Angola campaign;;
AGO;Q916;Angola;Q65165803;Primeira Guerra Luso-Ovimbundo;Q198;guerra;participant;1774;1778;;Q2826226;Colonização portuguesa de África;Q2826232;Província Ultramarina de Angola;;;;Angola;Portuguese–Ovimbundu War;war;Portuguese colonization of Africa;Portuguese Angola;
AGO;Q916;Angola;Q2826226;Colonização portuguesa de África;;;from_battle;1774;1778;;Q2826226;Colonização portuguesa de África;;;;;;Angola;Portuguese colonization of Africa;;Portuguese colonization of Africa;;
AGO;Q916;Angola;Q111721439;Batalha de Cangamba;Q178561;batalha;participant;1983;1983;;Q12055176;Guerra Civil Angolana;Q1033167;Cangombe;;;;Angola;Battle of Cangamba;battle;Angolan Civil War;Cangombe;
AGO;Q916;Angola;Q111721439;Batalha de Cangamba;Q178561;batalha;location;1983;1983;;Q12055176;Guerra Civil Angolana;Q1033167;Cangombe;;;;Angola;Battle of Cangamba;battle;Angolan Civil War;Cangombe;
AGO;Q916;Angola;Q130493316;Cuanza River Campaign;Q831663;campanha militar;participant;1580;;;Q5148448;Colonização de Angola;Q213840;Rio Cuanza;;;;Angola;Cuanza River Campaign;military campaign;Colonization of Angola;Cuanza River;
AGO;Q916;Angola;Q130493316;Cuanza River Campaign;Q831663;campanha militar;location;1580;;;Q5148448;Colonização de Angola;Q213840;Rio Cuanza;;;;Angola;Cuanza River Campaign;military campaign;Colonization of Angola;Cuanza River;
AGO;Q916;Angola;Q5148448;Colonização de Angola;;;from_battle;1580;;;Q5148448;Colonização de Angola;;;;;;Angola;Colonization of Angola;;Colonization of Angola;;
AGO;Q916;Angola;Q131930020;Ataques a Luanda em fevereiro de 1961;Q1470138;ataque militar;participant;;;1961;Q1780216;Guerra de Independência de Angola;;;;;;Angola;;frontal assault;Angolan War of Independence;;
AGO;Q916;Angola;Q1780216;Guerra de Independência de Angola;;;from_battle;;;1961;Q1780216;Guerra de Independência de Angola;;;;;;Angola;Angolan War of Independence;;Angolan War of Independence;;
AGO;Q916;Angola;Q133277846;Ataques ao norte de Angola em 1961;Q1470138;ataque militar;participant;1961;1961;;Q1780216;Guerra de Independência de Angola;;;;;;Angola;;frontal assault;Angolan War of Independence;;
AGO;Q916;Angola;Q135563233;Campanha do Sul de Angola;Q831663;campanha militar;participant;1915;1915;;Q18469222;Campanhas de Pacificação e Ocupação;Q1501001;Ovambolândia;;;;Angola;Southern Angola campaign;military campaign;Campanhas de Pacificação e Ocupação;Ovamboland;
AGO;Q916;Angola;Q18469222;Campanhas de Pacificação e Ocupação;;;from_battle;1915;1915;;Q18469222;Campanhas de Pacificação e Ocupação;;;;;;Angola;Campanhas de Pacificação e Ocupação;;Campanhas de Pacificação e Ocupação;;
ALB;Q222;Albânia;Q190029;Guerra do Kosovo;Q198;guerra;participant;1998;1999;1998;Q242352;Guerra Civil Iugoslava;Q1231;Kosovo;;;;Albania;Kosovo War;war;Yugoslav Wars;Kosovo;
ALB;Q222;Albânia;Q242352;Guerra Civil Iugoslava;;;from_battle;1998;1999;1998;Q242352;Guerra Civil Iugoslava;;;;;;Albania;Yugoslav Wars;;Yugoslav Wars;;
ALB;Q222;Albânia;Q602902;Confronto fronteiriço entre Albânia e Iugoslávia;Q42750320;border incident;participant;;;1999;Q127390566;Yugoslav–Albanian border conflict;Q958899;Krumë;;;;Albania;Albania–Yugoslav border incident;border incident;Yugoslav–Albanian border conflict;Krumë;
ALB;Q222;Albânia;Q602902;Confronto fronteiriço entre Albânia e Iugoslávia;Q42750320;border incident;location;;;1999;Q127390566;Yugoslav–Albanian border conflict;Q958899;Krumë;;;;Albania;Albania–Yugoslav border incident;border incident;Yugoslav–Albanian border conflict;Krumë;
ALB;Q222;Albânia;Q127390566;Yugoslav–Albanian border conflict;;;from_battle;;;1999;Q127390566;Yugoslav–Albanian border conflict;;;;;;Albania;Yugoslav–Albanian border conflict;;Yugoslav–Albanian border conflict;;
ALB;Q222;Albânia;Q127390566;Yugoslav–Albanian border conflict;Q107637520;border conflict;participant;1998;1999;;Q190029;Guerra do Kosovo;Q110907330;Albania-Yugoslavia border;;;;Albania;Yugoslav–Albanian border conflict;border conflict;Kosovo War;Albania-Yugoslavia border;
ALB;Q222;Albânia;Q127390566;Yugoslav–Albanian border conflict;Q107637520;border conflict;location;1998;1999;;Q190029;Guerra do Kosovo;Q110907330;Albania-Yugoslavia border;;;;Albania;Yugoslav–Albanian border conflict;border conflict;Kosovo War;Albania-Yugoslavia border;
ALB;Q222;Albânia;Q190029;Guerra do Kosovo;;;from_battle;1998;1999;;Q190029;Guerra do Kosovo;;;;;;Albania;Kosovo War;;Kosovo War;;
ALB;Q222;Albânia;Q131742733;Albanian-Yugoslav border conflict;Q107637520;border conflict;participant;1998;1999;;Q190029;Guerra do Kosovo;Q222;Albânia;;;;Albania;Albanian-Yugoslav border conflict;border conflict;Kosovo War;Albania;
ALB;Q222;Albânia;Q131742733;Albanian-Yugoslav border conflict;Q107637520;border conflict;location;1998;1999;;Q190029;Guerra do Kosovo;Q222;Albânia;;;;Albania;Albanian-Yugoslav border conflict;border conflict;Kosovo War;Albania;
ALB;Q222;Albânia;Q74109;Segunda Guerra Mundial na Albânia;Q198;guerra;participant;1939;1944;1942;Q362;Segunda Guerra Mundial;Q1448131;Protetorado da Albânia;;;;Albania;World War II in Albania;war;World War II;Italian protectorate of Albania;
ALB;Q222;Albânia;Q74109;Segunda Guerra Mundial na Albânia;Q198;guerra;location;1939;1944;1942;Q362;Segunda Guerra Mundial;Q1448131;Protetorado da Albânia;;;;Albania;World War II in Albania;war;World War II;Italian protectorate of Albania;
ALB;Q222;Albânia;Q362;Segunda Guerra Mundial;;;from_battle;1939;1944;1942;Q362;Segunda Guerra Mundial;;;;;;Albania;World War II;;World War II;;
ALB;Q222;Albânia;Q74623;Grande Guerra Turca;Q198;guerra;participant;1683;1699;;Q786171;Guerras Otomanos-Habsburgos;Q40;Áustria;;;;Albania;Great Turkish War;war;Ottoman–Habsburg Wars;Austria;
ALB;Q222;Albânia;Q786171;Guerras Otomanos-Habsburgos;;;from_battle;1683;1699;;Q786171;Guerras Otomanos-Habsburgos;;;;;;Albania;Ottoman–Habsburg Wars;;Ottoman–Habsburg Wars;;
ALB;Q222;Albânia;Q172068;Segunda Guerra Mundial na Macedônia Iugoslava;Q198;guerra;participant;1941;1944;;Q626006;Segunda Guerra Mundial na Iugoslávia;;;;;;Albania;World War II in Yugoslav Macedonia;war;World War II in Yugoslavia;;
ALB;Q222;Albânia;Q626006;Segunda Guerra Mundial na Iugoslávia;;;from_battle;1941;1944;;Q626006;Segunda Guerra Mundial na Iugoslávia;;;;;;Albania;World War II in Yugoslavia;;World War II in Yugoslavia;;
ALB;Q222;Albânia;Q795109;Revolta da Moreia de 1453–1454;Q13427116;revolta camponesa;participant;1453;1454;;Q698985;Ottoman Wars in Europe;Q1196055;Moreia;;;;Albania;Morea revolt of 1453–1454;peasant revolt;Ottoman Wars in Europe;Morea;
ALB;Q222;Albânia;Q698985;Ottoman Wars in Europe;;;from_battle;1453;1454;;Q698985;Ottoman Wars in Europe;;;;;;Albania;Ottoman Wars in Europe;;Ottoman Wars in Europe;;
ALB;Q222;Albânia;Q796498;Terceira Guerra da Indochina;Q198;guerra;participant;1975;1991;;Q2342102;Guerras na Indochina;Q881;Vietname;;;;Albania;Third Indochina War;war;Indochina Wars;Vietnam;
ALB;Q222;Albânia;Q2342102;Guerras na Indochina;;;from_battle;1975;1991;;Q2342102;Guerras na Indochina;;;;;;Albania;Indochina Wars;;Indochina Wars;;
ALB;Q222;Albânia;Q1280245;Revolta Albanesa de 1912;Q124734;rebelião;participant;1912;1912;;Q13041162;Albanian uprisings in the Ottoman Empire;Q168501;Vilaiete de Kosovo;;;;Albania;Albanian revolt of 1912;rebellion;Albanian uprisings in the Ottoman Empire;Kosovo Vilayet;
ALB;Q222;Albânia;Q13041162;Albanian uprisings in the Ottoman Empire;;;from_battle;1912;1912;;Q13041162;Albanian uprisings in the Ottoman Empire;;;;;;Albania;Albanian uprisings in the Ottoman Empire;;Albanian uprisings in the Ottoman Empire;;
ALB;Q222;Albânia;Q3449178;Revolta Camponesa na Albânia;Q13427116;revolta camponesa;participant;1914;1914;;;;Q187035;Principado da Albânia;;;;Albania;Peasant Revolt in Albania;peasant revolt;;Principality of Albania;
ALB;Q222;Albânia;Q13041162;Albanian uprisings in the Ottoman Empire;Q124734;rebelião;participant;1500;1912;;Q698985;Ottoman Wars in Europe;;;;;;Albania;Albanian uprisings in the Ottoman Empire;rebellion;Ottoman Wars in Europe;;
ALB;Q222;Albânia;Q25570271;Battle of Mashkullorë;Q178561;batalha;participant;;;1908;Q1290138;Despertar nacional da Albânia;Q173690;Gjirokastër;;;;Albania;Battle of Mashkullorë;battle;Albanian National Awakening;Gjirokastër;
ALB;Q222;Albânia;Q25570271;Battle of Mashkullorë;Q178561;batalha;location;;;1908;Q1290138;Despertar nacional da Albânia;Q173690;Gjirokastër;;;;Albania;Battle of Mashkullorë;battle;Albanian National Awakening;Gjirokastër;
ALB;Q222;Albânia;Q1290138;Despertar nacional da Albânia;;;from_battle;;;1908;Q1290138;Despertar nacional da Albânia;;;;;;Albania;Albanian National Awakening;;Albanian National Awakening;;
ALB;Q222;Albânia;Q115519297;Conflito fronteiriço entre a Albânia e a Iugoslávia;Q1078001;disputa territorial;participant;1948;1954;;Q8683;Guerra Fria;Q110907330;Albania-Yugoslavia border;;;;Albania;Albanian–Yugoslav conflict;territorial dispute;Cold War;Albania-Yugoslavia border;
ALB;Q222;Albânia;Q115519297;Conflito fronteiriço entre a Albânia e a Iugoslávia;Q1078001;disputa territorial;location;1948;1954;;Q8683;Guerra Fria;Q110907330;Albania-Yugoslavia border;;;;Albania;Albanian–Yugoslav conflict;territorial dispute;Cold War;Albania-Yugoslavia border;
ALB;Q222;Albânia;Q8683;Guerra Fria;;;from_battle;1948;1954;;Q8683;Guerra Fria;;;;;;Albania;Cold War;;Cold War;;
ALB;Q222;Albânia;Q126909296;Q126909296;Q178561;batalha;participant;;;1847;Q4709160;Revolta Albanesa de 1847;Q183199;Janina;;;;Albania;;battle;Albanian revolt of 1847;Ioannina;
ALB;Q222;Albânia;Q4709160;Revolta Albanesa de 1847;;;from_battle;;;1847;Q4709160;Revolta Albanesa de 1847;;;;;;Albania;Albanian revolt of 1847;;Albanian revolt of 1847;;
ALB;Q222;Albânia;Q129434146;Gramos incident;Q42750320;border incident;participant;;;1950;Q8683;Guerra Fria;Q2712296;Gramos;;;;Albania;Gramos incident;border incident;Cold War;Gramos;
ALB;Q222;Albânia;Q131286409;Albanian Rebellion;Q124734;rebelião;participant;1481;1484;;Q13041162;Albanian uprisings in the Ottoman Empire;Q372199;Ottoman Albania;;;;Albania;Albanian Rebellion;rebellion;Albanian uprisings in the Ottoman Empire;Ottoman Albania;
ALB;Q222;Albânia;Q131286409;Albanian Rebellion;Q124734;rebelião;location;1481;1484;;Q13041162;Albanian uprisings in the Ottoman Empire;Q372199;Ottoman Albania;;;;Albania;Albanian Rebellion;rebellion;Albanian uprisings in the Ottoman Empire;Ottoman Albania;
ALB;Q222;Albânia;Q131583820;Liberation of Krujë;Q178561;batalha;participant;;;1443;Q136048217;Skanderbeg's Albanian campaign;Q194164;Krujë;;;;Albania;Liberation of Krujë;battle;Skanderbeg's Albanian campaign;Krujë;
ALB;Q222;Albânia;Q131583820;Liberation of Krujë;Q178561;batalha;location;;;1443;Q136048217;Skanderbeg's Albanian campaign;Q194164;Krujë;;;;Albania;Liberation of Krujë;battle;Skanderbeg's Albanian campaign;Krujë;
ALB;Q222;Albânia;Q136048217;Skanderbeg's Albanian campaign;;;from_battle;;;1443;Q136048217;Skanderbeg's Albanian campaign;;;;;;Albania;Skanderbeg's Albanian campaign;;Skanderbeg's Albanian campaign;;
ALB;Q222;Albânia;Q135397399;Battle of Devol;Q178561;batalha;participant;;;1108;;;Q3394403;Devol;;;;Albania;Battle of Devol;battle;;Devol;
ALB;Q222;Albânia;Q135397399;Battle of Devol;Q178561;batalha;location;;;1108;;;Q3394403;Devol;;;;Albania;Battle of Devol;battle;;Devol;
ALB;Q222;Albânia;Q136048217;Skanderbeg's Albanian campaign;Q831663;campanha militar;participant;1443;1448;;Q61116375;Rebelião de Skanderbeg;Q7418360;Sanjak of Albania;;;;Albania;Skanderbeg's Albanian campaign;military campaign;Skanderbeg's rebellion;Sanjak of Albania;
ALB;Q222;Albânia;Q61116375;Rebelião de Skanderbeg;;;from_battle;1443;1448;;Q61116375;Rebelião de Skanderbeg;;;;;;Albania;Skanderbeg's rebellion;;Skanderbeg's rebellion;;
ALB;Q222;Albânia;Q209387;Batalha de Ancara;Q178561;batalha;participant;;;1402;Q65121240;Timurid conquests and invasions;Q6011484;Çubuk Ovası;;;;Albania;Battle of Ankara;battle;Timurid conquests and invasions;Çubuk Ovası;
ALB;Q222;Albânia;Q65121240;Timurid conquests and invasions;;;from_battle;;;1402;Q65121240;Timurid conquests and invasions;;;;;;Albania;Timurid conquests and invasions;;Timurid conquests and invasions;;
ALB;Q222;Albânia;Q3303959;Battle of Koshare;Q178561;batalha;participant;1999;1999;;Q155723;Intervenção militar na Iugoslávia em 1999;Q3088685;Fronteira Albânia-Sérvia;;;;Albania;Battle of Koshare;battle;NATO bombing of Yugoslavia;Albania–Serbia border;
ALB;Q222;Albânia;Q155723;Intervenção militar na Iugoslávia em 1999;;;from_battle;1999;1999;;Q155723;Intervenção militar na Iugoslávia em 1999;;;;;;Albania;NATO bombing of Yugoslavia;;NATO bombing of Yugoslavia;;
ALB;Q222;Albânia;Q3442989;Battle of Bar;Q178561;batalha;participant;;;1042;;;Q115276;Bar;;;;Albania;Battle of Bar;battle;;Bar;
ALB;Q222;Albânia;Q86685969;Kelmend uprising;Q124734;rebelião;participant;1945;1945;;Q5330131;anti-communist insurgencies in Central and Eastern Europe;Q2433124;Kelmend;;;;Albania;Kelmend uprising;rebellion;anti-communist insurgencies in Central and Eastern Europe;Kelmend;
ALB;Q222;Albânia;Q86685969;Kelmend uprising;Q124734;rebelião;location;1945;1945;;Q5330131;anti-communist insurgencies in Central and Eastern Europe;Q2433124;Kelmend;;;;Albania;Kelmend uprising;rebellion;anti-communist insurgencies in Central and Eastern Europe;Kelmend;
ALB;Q222;Albânia;Q5330131;anti-communist insurgencies in Central and Eastern Europe;;;from_battle;1945;1945;;Q5330131;anti-communist insurgencies in Central and Eastern Europe;;;;;;Albania;anti-communist insurgencies in Central and Eastern Europe;;anti-communist insurgencies in Central and Eastern Europe;;
ALB;Q222;Albânia;Q122452037;Battle of Šušaja;Q178561;batalha;participant;2000;2000;;Q1030724;Insurgência no Vale de Preševo;Q2734433;Gornja Šušaja;;;;Albania;Battle of Šušaja;battle;Insurgency in the Preševo Valley;Gornja Šušaja;
ALB;Q222;Albânia;Q1030724;Insurgência no Vale de Preševo;;;from_battle;2000;2000;;Q1030724;Insurgência no Vale de Preševo;;;;;;Albania;Insurgency in the Preševo Valley;;Insurgency in the Preševo Valley;;
ALB;Q222;Albânia;Q1030724;Insurgência no Vale de Preševo;Q350604;armed conflict;participant;1999;2001;;Q242352;Guerra Civil Iugoslava;Q145871;Preševo;;;;Albania;Insurgency in the Preševo Valley;armed conflict;Yugoslav Wars;Preševo;
ALB;Q222;Albânia;Q122452052;1638 Ottoman expedition against Kelmendi;Q1384277;military expedition;participant;;;1638;;;Q1762377;Malësia;;;;Albania;1638 Ottoman expedition against Kelmendi;military expedition;;Malësia;
ALB;Q222;Albânia;Q122452052;1638 Ottoman expedition against Kelmendi;Q1384277;military expedition;location;;;1638;;;Q1762377;Malësia;;;;Albania;1638 Ottoman expedition against Kelmendi;military expedition;;Malësia;
ARE;Q878;Emirados Árabes Unidos;Q1348630;Guerras Ridda;Q198;guerra;participant;0632;0633;;Q275918;Expansão islâmica;Q31945;Arábia;;;;United Arab Emirates;Ridda Wars;war;Muslim conquests;Arabian Peninsula;
ARE;Q878;Emirados Árabes Unidos;Q275918;Expansão islâmica;;;from_battle;0632;0633;;Q275918;Expansão islâmica;;;;;;United Arab Emirates;Muslim conquests;;Muslim conquests;;
ARE;Q878;Emirados Árabes Unidos;Q2326099;Guerra bizantino-sassânida de 602-628;Q198;guerra;participant;0602;0628;;Q858108;Guerras bizantino-sassânidas;Q11767;Mesopotâmia;;;;United Arab Emirates;Byzantine–Sassanid War of 602–628;war;Byzantine–Sassanian Wars;Mesopotamia;
ARE;Q878;Emirados Árabes Unidos;Q858108;Guerras bizantino-sassânidas;;;from_battle;0602;0628;;Q858108;Guerras bizantino-sassânidas;;;;;;United Arab Emirates;Byzantine–Sassanian Wars;;Byzantine–Sassanian Wars;;
ARE;Q878;Emirados Árabes Unidos;Q30915144;Battle of Kish;Q178561;batalha;participant;;;0703;;;Q132272;Quis;;;;United Arab Emirates;Battle of Kish;battle;;Kish;
ARE;Q878;Emirados Árabes Unidos;Q112181341;Battle of Medina Elvira;Q178561;batalha;participant;;;0899;;;Q2855339;Zona arqueológica de Medina Elvira;;;;United Arab Emirates;Battle of Medina Elvira;battle;;Medina Elvira;
ARE;Q878;Emirados Árabes Unidos;Q124958496;Battle of Abraq;Q178561;batalha;participant;;;0632;Q1348630;Guerras Ridda;;;;;;United Arab Emirates;Battle of Abraq;battle;Ridda Wars;;
ARE;Q878;Emirados Árabes Unidos;Q1348630;Guerras Ridda;;;from_battle;;;0632;Q1348630;Guerras Ridda;;;;;;United Arab Emirates;Ridda Wars;;Ridda Wars;;
ARE;Q878;Emirados Árabes Unidos;Q125496067;Battle of Dhat Irq;Q178561;batalha;participant;;;0599;;;Q169977;Hejaz;;;;United Arab Emirates;Battle of Dhat Irq;battle;;Hejaz;
ARE;Q878;Emirados Árabes Unidos;Q128803543;Q128803543;Q2001676;ofensiva militar;participant;1106;1106;1106;;;Q48195;Baçorá;;;;United Arab Emirates;;offensive;;Basra;
